time,value
2024-02-23T08:23:30.365924538Z,25.5
2024-02-23T08:23:50.365346142Z,25.399999618530273
2024-02-23T08:25:30.574308763Z,25.299999237060547
2024-02-23T08:26:10.437215675Z,25.200000762939453
2024-02-23T08:26:30.441243979Z,25.299999237060547
2024-02-23T08:27:30.583307105Z,25.200000762939453
2024-02-23T08:27:50.465724666Z,25.299999237060547
2024-02-23T08:28:10.467267015Z,25.200000762939453
2024-02-23T08:31:30.614620845Z,25.299999237060547
2024-02-23T08:31:50.519354214Z,25.399999618530273
2024-02-23T08:32:50.541228317Z,25.5
2024-02-23T08:33:10.966336612Z,25.600000381469727
2024-02-23T08:33:50.581091938Z,25.700000762939453
2024-02-23T08:34:10.600898948Z,25.799999237060547
2024-02-23T08:34:50.910275095Z,26
2024-02-23T08:35:10.648302412Z,25.899999618530273
2024-02-23T08:35:30.667662898Z,26
2024-02-23T08:35:50.682199947Z,26.100000381469727
2024-02-23T08:36:10.78559686Z,26.200000762939453
2024-02-23T08:36:30.703111965Z,26.299999237060547
2024-02-23T08:36:50.723398837Z,26.399999618530273
2024-02-23T08:37:10.735010055Z,26.5
2024-02-23T08:37:31.067224908Z,26.600000381469727
2024-02-23T08:37:50.751930238Z,26.799999237060547
2024-02-23T08:38:10.766358129Z,26.899999618530273
2024-02-23T08:38:30.768559424Z,27
2024-02-23T08:39:11.011067442Z,27.100000381469727
2024-02-23T08:39:30.781459161Z,27.200000762939453
2024-02-23T08:39:50.788371979Z,27.299999237060547
2024-02-23T08:40:30.884174257Z,27.399999618530273
2024-02-23T08:40:50.79104811Z,27.5
2024-02-23T08:41:30.809633643Z,27.600000381469727
2024-02-23T08:42:11.238010599Z,27.700000762939453
2024-02-23T08:42:30.871209705Z,27.799999237060547
2024-02-23T08:43:10.903203763Z,27.899999618530273
2024-02-23T08:43:51.181542311Z,28
2024-02-23T08:44:30.962090366Z,28.100000381469727
2024-02-23T08:44:50.977052345Z,28
2024-02-23T08:45:11.48204018Z,28.100000381469727
2024-02-23T08:45:31.008114106Z,28.200000762939453
2024-02-23T08:46:51.414341412Z,28.299999237060547
2024-02-23T08:47:51.090153556Z,28.200000762939453
2024-02-23T08:48:31.361389605Z,28.100000381469727
2024-02-23T08:49:11.09417316Z,28
2024-02-23T08:49:31.098531168Z,27.899999618530273
2024-02-23T08:50:11.297263649Z,27.799999237060547
2024-02-23T08:50:51.13816627Z,27.700000762939453
2024-02-23T08:51:11.163043416Z,27.600000381469727
2024-02-23T08:51:51.651598694Z,27.5
2024-02-23T08:52:11.180071452Z,27.399999618530273
2024-02-23T08:52:51.201292225Z,27.299999237060547
2024-02-23T08:53:31.595461614Z,27.200000762939453
2024-02-23T08:54:11.253036305Z,27.100000381469727
2024-02-23T08:54:31.26706232Z,27
2024-02-23T08:55:11.544455926Z,26.899999618530273
2024-02-23T08:55:51.346588649Z,26.799999237060547
2024-02-23T08:56:31.827186692Z,26.700000762939453
2024-02-23T08:57:31.426045637Z,26.600000381469727
2024-02-23T08:58:31.843035571Z,26.5
2024-02-23T08:58:51.462279632Z,26.399999618530273
2024-02-23T08:59:11.46938755Z,26.5
2024-02-23T08:59:31.467494788Z,26.399999618530273
2024-02-23T09:00:11.78625246Z,26.299999237060547
2024-02-23T09:01:31.657240698Z,26.200000762939453
2024-02-23T09:03:12.014791024Z,26.100000381469727
2024-02-23T09:04:51.958054038Z,26
2024-02-23T09:06:31.903668168Z,25.899999618530273
2024-02-23T09:09:32.124238547Z,25.799999237060547
2024-02-23T09:09:51.682195674Z,25.899999618530273
2024-02-23T09:10:11.713682573Z,25.799999237060547
2024-02-23T09:12:11.8715796Z,25.700000762939453
2024-02-23T09:14:31.957752605Z,25.600000381469727
2024-02-23T09:17:32.188436877Z,25.5
2024-02-23T09:20:32.410785967Z,25.399999618530273
2024-02-23T09:23:32.637685031Z,25.299999237060547
2024-02-23T09:26:12.384770627Z,25.200000762939453
2024-02-23T09:27:52.741950344Z,25.299999237060547
2024-02-23T09:28:52.346986866Z,25.399999618530273
2024-02-23T09:29:32.682914093Z,25.5
2024-02-23T09:30:12.404253543Z,25.600000381469727
2024-02-23T09:30:32.420674946Z,25.700000762939453
2024-02-23T09:31:32.699813829Z,25.799999237060547
2024-02-23T09:31:52.485882832Z,25.899999618530273
2024-02-23T09:32:32.511981994Z,26
2024-02-23T09:32:52.524906538Z,26.100000381469727
2024-02-23T09:33:12.639620249Z,26.200000762939453
2024-02-23T09:33:52.554911925Z,26.299999237060547
2024-02-23T09:34:12.566917208Z,26.399999618530273
2024-02-23T09:34:32.922607536Z,26.5
2024-02-23T09:34:52.575937886Z,26.600000381469727
2024-02-23T09:35:12.580733213Z,26.700000762939453
2024-02-23T09:35:32.586878539Z,26.799999237060547
2024-02-23T09:36:12.870608713Z,26.899999618530273
2024-02-23T09:36:32.595812302Z,27
2024-02-23T09:36:52.610286769Z,27.100000381469727
2024-02-23T09:37:12.600052705Z,27.200000762939453
2024-02-23T09:37:32.741883537Z,27.299999237060547
2024-02-23T09:37:52.631535028Z,27.399999618530273
2024-02-23T09:38:12.625499624Z,27.5
2024-02-23T09:38:52.661638714Z,27.600000381469727
2024-02-23T09:39:52.825515698Z,27.799999237060547
2024-02-23T09:40:32.750457143Z,27.899999618530273
2024-02-23T09:41:13.110930414Z,28
2024-02-23T09:41:52.794725137Z,28.100000381469727
2024-02-23T09:42:32.982161289Z,28.200000762939453
2024-02-23T09:43:12.835640089Z,28.299999237060547
2024-02-23T09:43:32.840475045Z,28.399999618530273
2024-02-23T09:45:53.280998858Z,28.299999237060547
2024-02-23T09:46:12.890174147Z,28.200000762939453
2024-02-23T09:46:32.901042526Z,28.100000381469727
2024-02-23T09:47:13.154035309Z,28
2024-02-23T09:47:52.93086548Z,27.899999618530273
2024-02-23T09:48:12.944907756Z,27.799999237060547
2024-02-23T09:48:53.099989647Z,27.700000762939453
2024-02-23T09:49:12.955914235Z,27.600000381469727
2024-02-23T09:49:52.969882546Z,27.5
2024-02-23T09:50:13.384300179Z,27.399999618530273
2024-02-23T09:50:52.997056863Z,27.299999237060547
2024-02-23T09:51:33.254181907Z,27.200000762939453
2024-02-23T09:52:33.061851585Z,27.100000381469727
2024-02-23T09:52:53.065999916Z,27
2024-02-23T09:53:33.268895518Z,26.899999618530273
2024-02-23T09:53:53.116030468Z,26.799999237060547
2024-02-23T09:54:33.148950449Z,26.700000762939453
2024-02-23T09:55:33.285318288Z,26.600000381469727
2024-02-23T09:56:13.250630976Z,26.5
2024-02-23T09:57:13.640144475Z,26.399999618530273
2024-02-23T09:58:13.32897833Z,26.299999237060547
2024-02-23T09:59:13.65404277Z,26.200000762939453
2024-02-23T09:59:53.398887876Z,26.299999237060547
2024-02-23T10:00:13.40261203Z,26.200000762939453
2024-02-23T10:02:13.879194031Z,26.100000381469727
2024-02-23T10:04:13.893947176Z,26
2024-02-23T10:04:53.469038256Z,25.899999618530273
2024-02-23T10:05:13.478870187Z,26
2024-02-23T10:05:33.768019961Z,25.899999618530273
2024-02-23T10:07:13.711887001Z,25.799999237060547
2024-02-23T10:07:33.545937313Z,25.899999618530273
2024-02-23T10:07:53.563449839Z,25.799999237060547
2024-02-23T10:10:34.022719193Z,25.700000762939453
2024-02-23T10:14:13.972050996Z,25.600000381469727
2024-02-23T10:15:54.322639938Z,25.5
2024-02-23T10:16:13.927113767Z,25.600000381469727
2024-02-23T10:16:33.945949855Z,25.5
2024-02-23T10:16:53.969898685Z,25.600000381469727
2024-02-23T10:17:34.268032863Z,25.5
2024-02-23T10:20:54.160447665Z,25.399999618530273
2024-02-23T10:22:54.174705556Z,25.299999237060547
2024-02-23T10:26:14.46697645Z,25.399999618530273
2024-02-23T10:27:14.079061609Z,25.5
2024-02-23T10:27:54.412005888Z,25.600000381469727
2024-02-23T10:28:14.124938443Z,25.700000762939453
2024-02-23T10:28:34.132976178Z,25.799999237060547
2024-02-23T10:29:34.355760069Z,25.899999618530273
2024-02-23T10:30:14.213087071Z,26
2024-02-23T10:30:34.223839543Z,26.100000381469727
2024-02-23T10:30:54.244951467Z,26.200000762939453
2024-02-23T10:31:34.370048495Z,26.399999618530273
2024-02-23T10:31:54.273957642Z,26.5
2024-02-23T10:32:14.284168223Z,26.600000381469727
2024-02-23T10:32:34.293953725Z,26.700000762939453
2024-02-23T10:33:14.73207566Z,26.799999237060547
2024-02-23T10:33:34.316830967Z,27
2024-02-23T10:34:14.327811019Z,27.200000762939453
2024-02-23T10:34:34.597851692Z,27.299999237060547
2024-02-23T10:35:14.337869621Z,27.399999618530273
2024-02-23T10:35:54.360373186Z,27.5
2024-02-23T10:36:14.542073376Z,27.600000381469727
2024-02-23T10:36:34.37874227Z,27.700000762939453
2024-02-23T10:37:14.40002076Z,27.799999237060547
2024-02-23T10:37:34.824989326Z,27.899999618530273
2024-02-23T10:38:34.464779974Z,28
2024-02-23T10:39:14.768564197Z,28.100000381469727
2024-02-23T10:40:54.717338341Z,28.200000762939453
2024-02-23T10:41:14.571883768Z,28.100000381469727
2024-02-23T10:41:34.568847569Z,28
2024-02-23T10:41:54.573992205Z,27.899999618530273
2024-02-23T10:42:14.996060085Z,27.799999237060547
2024-02-23T10:42:34.588734908Z,27.600000381469727
2024-02-23T10:42:54.604944856Z,27.5
2024-02-23T10:43:14.632599551Z,27.299999237060547
2024-02-23T10:43:34.871011618Z,27.200000762939453
2024-02-23T10:43:54.638018373Z,27.100000381469727
2024-02-23T10:44:14.630851558Z,27
2024-02-23T10:44:34.641898667Z,26.899999618530273
2024-02-23T10:44:54.647785687Z,26.799999237060547
2024-02-23T10:45:14.812747916Z,26.700000762939453
2024-02-23T10:45:34.667302492Z,26.600000381469727
2024-02-23T10:46:14.697974893Z,26.5
2024-02-23T10:46:35.096757909Z,26.399999618530273
2024-02-23T10:47:34.770040373Z,26.299999237060547
2024-02-23T10:47:54.791921246Z,26.200000762939453
2024-02-23T10:48:55.181720349Z,26.100000381469727
2024-02-23T10:49:34.810381051Z,26
2024-02-23T10:50:55.212293837Z,25.899999618530273
2024-02-23T10:52:15.070988155Z,25.799999237060547
2024-02-23T10:53:14.87572435Z,25.700000762939453
2024-02-23T10:54:15.083763364Z,25.600000381469727
2024-02-23T10:56:15.099839092Z,25.5
2024-02-23T10:59:15.327697543Z,25.399999618530273
2024-02-23T11:01:35.415165859Z,25.299999237060547
2024-02-23T11:02:35.224667991Z,25.200000762939453
2024-02-23T11:06:55.724786309Z,25.100000381469727
2024-02-23T11:08:55.73972421Z,25.200000762939453
2024-02-23T11:09:35.376737757Z,25.399999618530273
2024-02-23T11:09:55.383122914Z,25.5
2024-02-23T11:10:15.641589939Z,25.600000381469727
2024-02-23T11:10:35.39480834Z,25.799999237060547
2024-02-23T11:10:55.403771276Z,25.899999618530273
2024-02-23T11:11:15.401669006Z,26
2024-02-23T11:11:35.900339225Z,26.200000762939453
2024-02-23T11:11:55.435439833Z,26.299999237060547
2024-02-23T11:12:15.449774049Z,26.5
2024-02-23T11:12:35.46471128Z,26.600000381469727
2024-02-23T11:12:55.474599878Z,26.700000762939453
2024-02-23T11:13:15.83907436Z,26.799999237060547
2024-02-23T11:13:35.489865842Z,27
2024-02-23T11:13:55.494180709Z,27.100000381469727
2024-02-23T11:14:15.496442473Z,27.200000762939453
2024-02-23T11:14:35.71267994Z,27.299999237060547
2024-02-23T11:15:15.532551137Z,27.399999618530273
2024-02-23T11:15:35.547585146Z,27.5
2024-02-23T11:16:15.659509404Z,27.600000381469727
2024-02-23T11:16:55.596097692Z,27.799999237060547
2024-02-23T11:17:35.944696564Z,27.899999618530273
2024-02-23T11:18:15.618414445Z,28
2024-02-23T11:19:15.884111012Z,28.100000381469727
2024-02-23T11:19:55.646632295Z,28.200000762939453
2024-02-23T11:20:15.664751537Z,28.100000381469727
2024-02-23T11:20:35.756684092Z,28.299999237060547
2024-02-23T11:21:35.741786507Z,28.200000762939453
2024-02-23T11:22:16.110981998Z,28.100000381469727
2024-02-23T11:22:35.779245945Z,28
2024-02-23T11:22:55.774697842Z,27.899999618530273
2024-02-23T11:23:15.773840063Z,27.799999237060547
2024-02-23T11:23:35.984035431Z,27.700000762939453
2024-02-23T11:23:55.780249061Z,27.600000381469727
2024-02-23T11:24:15.78876103Z,27.5
2024-02-23T11:24:35.794187099Z,27.299999237060547
2024-02-23T11:25:15.932308237Z,27.200000762939453
2024-02-23T11:25:35.818720071Z,27.100000381469727
2024-02-23T11:26:15.8444727Z,27
2024-02-23T11:26:36.210701345Z,26.899999618530273
2024-02-23T11:26:55.87293329Z,26.799999237060547
2024-02-23T11:28:56.296827775Z,26.899999618530273
2024-02-23T11:29:35.992872484Z,26.799999237060547
2024-02-23T11:29:55.997003794Z,26.700000762939453
2024-02-23T11:30:16.172990996Z,26.600000381469727
2024-02-23T11:30:36.053856295Z,26.5
2024-02-23T11:30:56.038994152Z,26.299999237060547
2024-02-23T11:31:16.057642096Z,26.200000762939453
2024-02-23T11:31:56.528946314Z,26.100000381469727
2024-02-23T11:32:56.158952611Z,26
2024-02-23T11:33:36.467062126Z,25.899999618530273
2024-02-23T11:34:16.179305936Z,25.799999237060547
2024-02-23T11:37:16.428808324Z,25.700000762939453
2024-02-23T11:37:36.265035337Z,25.799999237060547
2024-02-23T11:37:56.278857106Z,25.700000762939453
2024-02-23T11:40:36.723997466Z,25.600000381469727
2024-02-23T11:42:16.67287794Z,25.5
2024-02-23T11:43:16.521405378Z,25.600000381469727
2024-02-23T11:43:56.611912907Z,25.5
2024-02-23T11:47:16.909905093Z,25.399999618530273
2024-02-23T11:48:16.649787727Z,25.299999237060547
2024-02-23T11:51:16.939424022Z,25.200000762939453
2024-02-23T11:54:56.904867535Z,25.100000381469727
2024-02-23T11:55:16.734677609Z,25.200000762939453
2024-02-23T11:55:36.742911464Z,25.100000381469727
2024-02-23T11:57:37.054782724Z,25
2024-02-23T11:59:16.998723068Z,24.899999618530273
2024-02-23T12:02:37.317765845Z,25
2024-02-23T12:02:57.007676663Z,25.100000381469727
2024-02-23T12:03:17.027951204Z,25.299999237060547
2024-02-23T12:03:57.042031335Z,25.5
2024-02-23T12:04:17.239705514Z,25.600000381469727
2024-02-23T12:04:37.05438988Z,25.700000762939453
2024-02-23T12:04:57.060956148Z,25.899999618530273
2024-02-23T12:05:17.05988018Z,26
2024-02-23T12:05:37.526949392Z,26.200000762939453
